P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
1	2	3	-0.2849577453739625	0.6121616765737584	1.0246913580246915	24885.0	4197.0	4563.0	859.0	458.0	5836.0	871.0	543.0	1369.0	4115.0	527.0	687.0	477.0	533.0	80.0
1	3	2	-12.110704178393377	1.0	0.494047619047619	24885.0	4563.0	4197.0	859.0	458.0	5836.0	1369.0	687.0	871.0	4115.0	477.0	543.0	527.0	533.0	80.0
2	1	3	0.2918241970697206	0.38521058905155003	0.9770114942528736	24885.0	4197.0	5836.0	871.0	543.0	4563.0	859.0	458.0	1369.0	4115.0	527.0	687.0	533.0	477.0	80.0
1	2	4	-0.6030570778574879	0.7267646896043337	1.0186688311688312	25421.0	3661.0	4790.0	702.0	388.0	6020.0	725.0	505.0	1980.0	3570.0	461.0	821.0	412.0	470.0	74.0
1	4	2	-33.50899763051618	1.0	0.49545992893801816	25421.0	4790.0	3661.0	702.0	388.0	6020.0	1980.0	821.0	725.0	3570.0	412.0	505.0	461.0	470.0	74.0
2	1	4	0.6141091199218084	0.2695715582835495	0.9823212913143735	25421.0	3661.0	6020.0	725.0	505.0	4790.0	702.0	388.0	1980.0	3570.0	461.0	821.0	470.0	412.0	74.0
1	2	5	-0.10590153552262442	0.5421698154004515	1.0031771247021446	25557.0	3525.0	4790.0	709.0	381.0	6043.0	713.0	494.0	1976.0	3571.0	464.0	817.0	401.0	486.0	73.0
1	5	2	-33.54431137679119	1.0	0.4992094861660079	25557.0	4790.0	3525.0	709.0	381.0	6043.0	1976.0	817.0	713.0	3571.0	401.0	494.0	464.0	486.0	73.0
2	1	5	0.10623693230971111	0.4576971314500057	0.996852871754524	25557.0	3525.0	6043.0	713.0	494.0	4790.0	709.0	381.0	1976.0	3571.0	464.0	817.0	486.0	401.0	73.0
1	2	6	0.2922263852831242	0.38505683690588866	0.991345397324941	25534.0	3548.0	4780.0	720.0	380.0	6036.0	709.0	505.0	1969.0	3571.0	471.0	828.0	410.0	465.0	74.0
1	6	2	-33.18097774714751	1.0	0.502192108409725	25534.0	4780.0	3548.0	720.0	380.0	6036.0	1969.0	828.0	709.0	3571.0	410.0	505.0	471.0	465.0	74.0
2	1	6	-0.28967520255446205	0.6139675686433369	1.0088852988691437	25534.0	3548.0	6036.0	709.0	505.0	4780.0	720.0	380.0	1969.0	3571.0	471.0	828.0	465.0	410.0	74.0
1	2	7	-0.18451920765570437	0.5731969072154415	1.005586592178771	25431.0	3651.0	4794.0	712.0	374.0	6026.0	719.0	505.0	1979.0	3560.0	472.0	816.0	389.0	484.0	88.0
1	7	2	-33.39797658568219	1.0	0.4986149584487534	25431.0	4794.0	3651.0	712.0	374.0	6026.0	1979.0	816.0	719.0	3560.0	389.0	505.0	472.0	484.0	88.0
2	1	7	0.18554431436490273	0.42640107635647895	0.9945054945054945	25431.0	3651.0	6026.0	719.0	505.0	4794.0	712.0	374.0	1979.0	3560.0	472.0	816.0	484.0	389.0	88.0
1	2	8	-0.7866757091535893	0.7842641990975476	1.0245098039215685	25431.0	3651.0	4787.0	694.0	399.0	6051.0	724.0	475.0	1978.0	3571.0	462.0	838.0	396.0	459.0	84.0
1	8	2	-33.669720351773634	1.0	0.4940898345153665	25431.0	4787.0	3651.0	694.0	399.0	6051.0	1978.0	838.0	724.0	3571.0	396.0	475.0	462.0	459.0	84.0
2	1	8	0.8054957021955411	0.21026678397930798	0.9771689497716894	25431.0	3651.0	6051.0	724.0	475.0	4787.0	694.0	399.0	1978.0	3571.0	462.0	838.0	459.0	396.0	84.0
1	2	9	0.37403953549019614	0.3541875100525268	0.9890795631825273	25510.0	3572.0	4787.0	715.0	378.0	6037.0	701.0	512.0	1969.0	3575.0	467.0	857.0	370.0	472.0	78.0
1	9	2	-33.50325553605034	1.0	0.5027755749405234	25510.0	4787.0	3572.0	715.0	378.0	6037.0	1969.0	857.0	701.0	3575.0	370.0	512.0	467.0	472.0	78.0
2	1	9	-0.3699097614390426	0.6442750759042515	1.011290322580645	25510.0	3572.0	6037.0	701.0	512.0	4787.0	715.0	378.0	1969.0	3575.0	467.0	857.0	472.0	370.0	78.0
1	2	10	0.7523821717699593	0.22591056473699644	0.9785276073619632	25534.0	3548.0	4788.0	721.0	371.0	6071.0	693.0	486.0	1969.0	3588.0	454.0	848.0	376.0	471.0	82.0
1	10	2	-33.53474822746095	1.0	0.5055467511885895	25534.0	4788.0	3548.0	721.0	371.0	6071.0	1969.0	848.0	693.0	3588.0	376.0	486.0	454.0	471.0	82.0
2	1	10	-0.7358722181574523	0.7690958359642271	1.022950819672131	25534.0	3548.0	6071.0	693.0	486.0	4788.0	721.0	371.0	1969.0	3588.0	454.0	848.0	471.0	376.0	82.0
1	2	11	-0.7869058956555574	0.7843315846606561	1.0133267522211253	26095.0	2987.0	4966.0	567.0	347.0	6245.0	594.0	411.0	2647.0	2939.0	425.0	1002.0	300.0	406.0	69.0
1	11	2	-60.620898628279924	1.0	0.49673360754899587	26095.0	4966.0	2987.0	567.0	347.0	6245.0	2647.0	1002.0	594.0	2939.0	300.0	411.0	425.0	406.0	69.0
2	1	11	0.797254877235051	0.2126514497246237	0.9871855719031799	26095.0	2987.0	6245.0	594.0	411.0	4966.0	567.0	347.0	2647.0	2939.0	425.0	1002.0	406.0	300.0	69.0
1	2	12	0.14541718580608953	0.4421907269974541	0.9975728155339806	26035.0	3047.0	4931.0	595.0	354.0	6243.0	590.0	417.0	2645.0	2931.0	435.0	1014.0	298.0	403.0	62.0
1	12	2	-59.62104618049708	1.0	0.5006090133982948	26035.0	4931.0	3047.0	595.0	354.0	6243.0	2645.0	1014.0	590.0	2931.0	298.0	417.0	435.0	403.0	62.0
2	1	12	-0.14506337270193848	0.5576696032565541	1.0024449877750612	26035.0	3047.0	6243.0	590.0	417.0	4931.0	595.0	354.0	2645.0	2931.0	435.0	1014.0	403.0	298.0	62.0
